51339460620,dbb,142,159
51339465268,ffd,158,5
51339466210,cee,182,342
51339477817,aff,131,299
51339488621,ffe,134,193
51339498919,bec,234,61
51339507934,cef,280,125
51339511586,cad,3,70
51339561050,def,214,174
51339573039,dbb,43,166
51339573866,fdd,98,186
51339582361,cfb,22,314
51339583574,fgd,130,40
51339595334,ccd,101,43
51339600279,dgf,62,155
51339605322,dad,213,75
51339624465,cba,160,182
51339649650,fga,212,69
51339652388,bcg,293,100
51339653314,dbc,297,54
51339662343,aec,106,93
51339684597,aca,24,129
51339685960,aeg,225,14
51339689711,ggg,236,239
51339695752,acb,36,153
51339716393,agf,250,170
51339723803,dab,17,149
51339725432,daf,221,154
51339750814,add,176,167
51339752116,ecc,12,198
51339766776,cfe,209,57
51339776196,ffe,293,175
51339793222,gag,31,123
51339833032,agd,43,19
51339846376,dae,138,42
51339873179,cce,185,39
51339876227,gfb,170,91
51339882383,cbb,199,104
51339894572,ede,71,5
51339911107,gfe,101,33
51339914974,eba,48,105
51339921343,ccc,294,172
51339923424,cab,9,175
51339944190,cde,48,213
51339951002,gfg,202,91
51339983442,fcd,260,80
51339984466,cca,38,145
51339990730,gda,144,7
51339998166,eca,37,200
51340010266,dcf,210,194
51340013713,gdd,209,166
51340031360,gdg,32,170
51340036905,bfb,192,97
51340037776,fag,216,113
51340042451,agg,209,93
51340044341,aac,32,112
51340063842,gef,114,73
51340079627,bcg,214,110
51340079634,fcg,52,223
51340120220,afd,118,7
51340125595,fab,277,125
51340136830,dee,180,250
51340146982,geg,211,108
51340147645,cdg,54,82
51340168668,bgb,141,95
51340199298,bgg,11,228
51340229043,ged,125,58
51340233795,bca,98,25
51340234524,ffc,278,307
51340241183,dgb,96,29
51340249620,fdb,29,287
51340257019,ecb,27,184
51340268674,efa,157,136
51340282914,ced,266,96
51340301187,fce,63,92
51340319346,abg,116,242
51340324686,bee,159,34
51340325947,ebg,287,48
51340342672,gfc,299,189
51340385061,bbd,258,175
51340390562,agb,226,22
51340409776,aga,189,271
51340416134,gbc,41,311
51340427431,fgf,43,156
51340431088,afe,130,8
51340438962,ged,269,47
51340443464,dgg,43,124
51340444243,gfd,9,49
51340446003,afc,238,100
51340475388,cff,254,97
51340496677,cfe,260,54
51340518208,cff,294,100
51340531717,egg,85,57
51340535924,ggb,271,131
51340545940,gcc,19,253
51340560082,aag,39,22
51340563947,bae,37,40
51340599578,ace,26,7
51340613662,bgf,167,8
51340614132,bce,99,154
51340616103,gec,22,6
51340618286,fcd,239,78
51340623011,gcf,249,101
51340623273,efd,230,105
51340638129,cdd,51,62
51340645075,bcb,294,5
51340659097,bfe,235,271
51340687641,bag,262,195
51340721227,bda,275,428
51340746758,cga,86,198
51340747074,adg,291,213
51340795780,egc,220,73
51340838800,eec,131,208
51340844711,eae,168,12
51340854411,gbg,25,218
51340857054,dbg,49,200
51340899503,cdf,297,132
51340905788,eaf,98,94
51340914156,gge,185,50
51340946826,dbf,142,196
51340973147,dbg,118,200
51340974744,cef,144,115
51341000946,ead,195,225
51341006765,bff,214,6
51341008333,bcf,152,151
51341010619,cda,146,233
51341059056,gab,213,31
51341059214,daa,216,159
51341072550,acf,58,25
51341077490,fdg,169,98
51341081201,fca,225,242
51341102293,dbb,2,157
51341112841,fbc,208,304
51341128033,egb,83,109
51341134935,fba,207,114
51341152676,agc,171,114
51341158819,gcb,257,257
51341177219,cee,192,355
51341187183,bbc,239,157
51341194598,gae,205,35
51341204539,fbd,267,7
51341220551,bbf,292,221
51341223535,eca,254,182
51341229790,egd,123,128
51341232520,bdg,299,51
51341276206,bfd,189,115
51341297705,bag,127,189
51341314512,ead,7,211
51341370808,aeb,51,83
51341388217,edf,264,212
51341411713,ggd,171,9
51341434392,gge,47,51
51341454375,ggf,150,244
51341464464,ecd,256,86
51341475367,ddb,50,8
51341485417,efe,59,101
51341503520,adb,148,168
51341507492,adf,5,91
51341508041,aad,66,12
51341529147,eea,94,197
51341529370,egd,239,107
51341529525,ecb,236,169
51341556941,ccf,100,131
51341581499,dbg,230,198
51341586163,add,161,172
51341595912,cgb,188,125
51341598378,geg,66,123
51341614397,eag,290,223
51341624223,gec,143,6
51341625159,dea,270,161
51341653591,aed,148,14
51341659283,fdb,181,266
51341672070,ccf,212,108
51341675316,gaf,103,67
51341691209,dga,35,5
51341696990,aaf,16,430
51341702907,aae,71,273
51341710601,ddg,168,171
51341712588,cec,184,175
51341719860,edc,121,23
51341738390,ace,33,6
51341804879,bdd,272,141
51341806370,bdg,47,60
51341809654,aba,284,169
51341850673,baf,174,82
51341875798,fge,4,159
51341902432,gcf,129,106
51341937791,gcd,236,39
51341948366,gea,19,290
51341958368,bed,238,308
51341967263,cag,168,127
51341970386,fgg,16,352
51341972169,afa,116,158
51341977095,ecg,76,19
51341980797,gcb,98,267
51341982407,ddd,26,119
51341988360,dgf,180,134
51341989171,bac,270,47
51341990648,bbe,121,69
51342001138,dbe,229,340
51342026868,cad,30,81
51342039760,dab,197,119
51342041042,faf,159,50
51342044046,caa,147,246
51342044397,dbf,208,158
51342047391,fce,87,81
51342053714,gbe,172,107
51342061529,cdd,30,51
51342105725,fed,194,24
51342108264,edc,106,22
51342147922,eeg,282,87
51342152725,gga,61,303
51342156672,eed,228,20
51342163824,ebb,124,386
51342179525,faf,230,48
51342193840,dgd,87,89
51342196148,fff,127,137
51342214949,dbe,190,336
51342217700,acg,180,168
51342219395,cbe,39,216
51342227166,edg,299,5
51342230687,dff,239,33
51342237648,ade,168,150
51342260845,ccd,155,36
51342286785,dda,200,99
51342298428,gfg,112,98
51342305657,egd,22,115
51342320778,gbb,209,192
51342322129,gca,182,105
51342338877,cdg,36,73
51342346997,efa,90,133
51342368809,bdf,51,120
51342409447,dfc,247,114
51342420686,ecc,166,188
51342421625,fef,222,81
51342447474,dec,248,376
51342462341,dgc,151,74
51342500766,bgb,68,90
51342519355,cgg,254,89
51342522690,fag,220,103
51342542004,gcf,153,87
51342547307,cbf,54,204
51342548330,ece,154,228
51342553871,edb,272,215
51342567934,ebc,222,77
51342589409,eef,138,109
51342605354,gfa,189,22
51342609793,afa,290,154
51342622052,eeb,43,105
51342643811,acc,209,294
51342660944,adc,64,82
51342681974,abd,51,104
51342698604,dad,224,67
51342700112,bff,165,6
51342705615,cca,290,146
51342710653,ffe,255,208
51342721246,dce,159,177
51342729398,cac,145,63
51342738241,gfe,131,27
51342739757,age,148,257
51342752374,ade,166,150
51342798046,ede,47,5
51342814093,ccf,20,106
51342815578,aef,178,291
51342818149,dbd,188,22
51342885411,cdb,269,210
51342889292,gdf,271,119
51342903913,fbb,268,18
51342935588,cgd,56,164
51342950506,abc,23,76
51342954068,cce,80,40
51342974376,afa,6,166
51342983687,aee,82,66
51343003445,aba,163,185
51343060637,ead,137,168
51343078852,aab,114,8
51343087186,gbe,161,107
51343096070,fba,124,135
51343134887,aab,160,8
51343193396,dbe,298,295
51343218351,bae,276,34
51343219841,gad,200,207
51343221501,ada,142,28
51343229256,bba,263,497
51343248298,bfa,15,32
51343299601,dfc,297,118
51343323801,fbe,282,167
51343330525,gdb,295,87
51343332166,bfc,276,151
51343361029,ddf,68,47
51343363857,faa,63,135
51343364151,caf,25,137
51343365361,fae,238,208
51343382145,ffb,271,204
51343382270,bfg,6,31
51343394682,dag,188,83
51343406914,eec,145,218
51343439021,cfc,282,96
51343449392,cab,5,201
51343450541,eaa,44,137
51343488039,bce,117,137
51343494162,bea,185,183
51343499884,feg,236,40
51343502261,caf,110,131
51343509990,ccb,68,49
51343511693,fbf,121,103
51343516962,dcb,30,295
51343522112,aae,228,281
51343549740,cec,204,147
51343558893,eab,279,139
51343564380,bdf,22,102
51343598309,gba,130,311
51343608016,efe,118,82
51343608785,cae,60,265
51343619979,cgd,264,152
51343633484,gef,88,74
51343650716,afd,132,7
51343674963,bbb,150,220
51343695875,dfa,211,39
51343701251,cbd,219,255
51343702766,fdc,139,146
51343748507,def,294,201
51343749021,aeb,45,93
51343755757,fdc,233,153
51343766360,dba,127,460
51343796596,aac,248,106
51343838210,bdf,137,83
51343877550,abg,249,205
51343893710,aef,8,270
51343933050,cfb,294,288
51343957170,ace,142,6
51343966098,dgd,278,71
51343969989,afg,103,119
51343983314,egg,232,65
51344002476,fgb,65,28
51344020831,gaa,47,16
51344023994,deg,263,52
51344025931,ccb,17,45
51344045948,afe,56,8
51344056143,dcc,112,193
51344083737,cad,7,91
51344089921,eaf,44,100
51344116250,fdc,219,145
51344121486,gdb,231,71
51344159345,ebf,278,352
51344162530,aaa,182,123
51344169835,eba,138,100
51344171515,gcb,244,234
51344189249,bae,218,36
51344192889,gee,46,202
51344225707,bad,231,88
51344239868,fce,283,76
51344264069,cbc,117,119
51344310971,bge,140,327
51344323610,abf,143,179
51344326001,abe,87,170
51344365029,efb,206,287
51344385868,cbg,178,102
51344390530,bdb,209,169
51344419259,fgb,46,31
51344453471,cbd,77,237
51344466089,ebe,150,107
51344490053,geb,216,52
51344505088,ccg,35,141
51344521018,bde,229,118
51344550515,bcd,109,154
51344550916,edc,31,25
51344557154,fbg,148,119
51344565332,baa,93,299
51344580000,efg,69,80
51344586334,ebf,187,309
51344588564,adg,196,200
51344592174,dcb,248,271
51344673413,abd,47,109
51344676692,ged,155,45
51344694468,def,195,160
51344701001,dag,39,84
51344703110,agf,222,195
51344718013,adf,4,86
51344733963,dgd,227,71
51344737540,gcc,39,293
51344758796,gbg,226,204
51344760492,fga,154,62
51344766632,bef,52,145
51344766747,bcg,174,97
51344772453,gab,66,32
51344774975,abe,81,187
51344803286,gbc,25,258
51344809971,egg,173,52
51344815557,fbf,196,100
51344823159,dfg,180,68
51344835968,egb,49,109
51344845592,daf,279,129
51344875577,aab,287,8
51344876537,ega,158,190
51344895857,ebb,197,424
51344947190,gef,14,85
51344958586,bce,20,116
51344962008,bgc,239,335
51344992824,eaa,88,109
51344996323,dec,252,330
51345004632,fea,168,137
51345022633,gff,223,245
51345034434,cgd,47,145
51345041854,beb,33,66
51345079891,gde,133,229
51345089100,abc,47,85
51345093506,eac,182,140
51345126177,ebd,242,22
51345129008,cdg,38,64
51345169836,fee,39,61
51345232531,gae,32,33
51345304736,ggf,257,275
51345313994,edb,67,236
51345328518,cba,147,178
51345336732,bad,102,95
51345338871,baa,181,299
51345339979,edb,259,231
51345347757,bgd,85,8
51345354413,cbf,223,224
51345358543,gfe,282,26
51345379980,fad,103,172
51345386494,fbg,43,127
51345403374,cdd,103,41
51345407609,aea,266,73
51345411765,ffg,245,161
51345459241,aag,278,26
51345460608,gfd,6,49
51345471780,gac,71,146
51345477489,fcf,58,176
51345506453,eeg,290,70
51345528092,gcg,198,75
51345552051,fgc,207,177
51345556909,bda,229,466
51345560941,cge,254,160
51345561969,cgc,141,90
51345581664,aga,283,265
51345600273,bab,205,156
51345603348,deg,269,51
51345605681,gdc,244,315
51345612985,cbf,147,244
51345617570,bba,94,472
51345625253,dfa,284,31
51345652890,bab,208,124
51345663160,aca,246,103
51345684299,fda,197,81
51345685404,efc,113,137
51345694140,egd,3,132
51345699536,feb,118,152
51345716891,ebg,203,50
51345743064,cde,75,225
51345747170,bcc,210,223
51345760416,abb,289,204
51345763705,ffa,236,200
51345772110,bga,280,333
51345776372,dfd,173,44
51345801904,eae,109,11
51345812069,bdc,291,255
51345816868,fdc,12,153
51345837185,dca,75,12
51345883946,beg,9,94
51345901525,ded,112,116
51345910964,dcg,146,189
51345914765,dcg,94,179
51345939084,age,13,244
51345939597,egf,109,12
51345953897,cee,111,337
51346023124,aec,67,83
51346056664,cfa,103,28
51346066363,ecf,206,63
51346078402,cce,165,46
51346134193,bfd,148,92
51346147039,ecc,144,210
51346148328,abd,146,124
51346159830,acf,199,22
51346162571,eec,208,248
51346178822,eda,85,222
51346213244,agc,18,110
51346247336,agg,262,109
51346250009,gbf,288,52
51346295887,fcc,144,84
51346300557,bab,25,133
51346301491,ffd,290,5
51346378310,fcg,162,178
51346380551,ced,161,110
51346381712,fbb,213,19
51346389906,bbe,199,81
51346402966,cfg,249,166
51346418056,fbd,89,6
51346425169,bgf,75,9
51346446466,ccc,61,187
51346448141,edd,255,56
51346469139,fac,288,287
51346507098,eda,56,210
51346513909,bee,296,30
51346520999,dfe,5,216
51346524238,agg,189,102
51346557342,dge,60,111
51346586799,fea,171,127
51346589206,dab,293,130
51346603535,fea,118,139
51346613936,bfc,71,144
51346626240,ecf,184,72
51346629735,fgf,170,131
51346629769,egc,20,59
51346650101,cea,81,10
51346660492,dca,3,10
51346668124,aag,145,21
51346672816,aeb,288,86
51346675506,dfb,24,197
51346694287,faf,112,52
51346706335,bfb,174,90
51346710643,bgc,97,278
51346711645,efb,86,295
51346713268,bef,43,121
51346713595,bge,87,353
51346739079,ddb,150,8
51346751869,aff,89,310
51346758238,aaa,233,140
51346785607,adb,221,161
51346786487,eef,138,128
51346789709,fbf,67,104
51346800382,ccc,169,218
51346809486,fbe,237,197
51346824589,fgg,272,292
51346836692,gda,249,8
51346840385,gcf,85,92
51346854583,fde,107,115
51346855228,afb,295,280
51346866403,cbc,109,114
51346871512,cdf,224,155
51346871524,dac,273,131
51346881646,daf,168,135
51346891379,ead,268,134
51346892434,ddg,209,196
51346919981,cge,121,129
51346978549,dcf,67,176
51347004581,ceb,251,56
51347060414,dbb,285,133
51347088431,gce,97,132
51347102269,ffg,293,169
51347112891,cdc,298,137
51347117065,fag,74,88
51347118725,dgb,147,26
51347125901,caf,166,141
51347154617,bgd,220,8
51347158027,cfd,167,131
51347165564,bce,108,92
51347178822,ecd,14,77
51347218948,fcb,182,92
51347241118,fag,91,103
51347252589,gdd,152,132
51347263632,bea,17,203
51347276226,egc,72,69
51347289099,daa,269,155
51347294141,ccd,267,41
51347305104,aed,151,11
51347329231,gbb,212,197
51347361661,gbg,45,208
51347364221,fdc,92,142
51347369043,bag,235,183
51347382970,ceg,281,244
51347398959,fda,252,76
51347405761,eaf,267,99
51347438989,fbf,241,87
51347443701,eff,202,587
51347445845,acd,82,40
51347494865,dfg,294,69
51347498687,bce,46,81
51347501667,bab,114,155
51347520592,agd,127,19
51347558876,dga,69,5
51347560113,egd,234,105
51347569299,dee,200,265
51347607073,ace,120,5
51347612447,gag,48,129
51347631034,fcf,68,190
51347631749,fcg,21,172
51347679846,agb,180,24
51347689243,bee,291,33
51347692661,gbd,47,288
51347710918,afe,4,6
51347721974,cda,23,207
51347739456,ecc,45,172
51347747236,ade,265,159
51347749668,dcf,4,176
51347778029,fdf,217,6
51347795866,abg,124,213
51347836491,ebc,20,88
51347858729,cbb,224,105
51347910244,dbg,46,172
51347936488,dgc,27,65
51347937576,bce,219,85
51347950238,bfe,21,224
51347957853,fbc,14,294
51347959835,gad,117,221
51347990454,ggc,107,231
51348012680,ggb,18,138
51348030501,gdb,58,81
51348041867,efg,186,82
51348051201,eaa,63,114
51348052424,fab,182,126
51348068511,efd,159,100
51348085441,ccc,130,185
51348086164,adg,33,188
51348086918,bcf,191,158
51348092697,eca,146,172
51348099221,afa,230,146
51348104092,bdg,178,49
51348123585,daa,236,139
51348141815,dad,106,78
51348161206,dcd,284,234
51348179546,deb,212,87
51348189350,ecd,86,71
51348216566,eeg,102,69
51348218772,gcb,20,278
51348242530,dcc,87,200
51348288908,bdd,50,125
51348301730,dbg,12,163
51348322063,eag,266,180
51348322275,afe,254,6
51348328083,eec,239,250
51348348589,bbb,211,248
51348362316,dde,235,60
51348391144,dge,297,97
51348408147,fae,97,205
51348414017,fec,297,206
51348461785,fdd,209,206
51348479081,fge,247,130
51348486404,dcg,35,213
51348491188,ebg,132,45
51348496639,fea,104,119
51348498281,cdb,39,199
51348499423,gef,168,85
51348558591,gaf,288,72
51348562098,bff,120,5
51348563171,faa,280,125
51348568667,dff,85,36
51348601876,eda,259,191
51348647117,agc,15,113
51348654311,dga,33,5
51348658457,fbe,154,198
51348665007,eee,48,37
51348665669,ccg,129,125
51348668503,deg,193,59
51348679830,fee,3,63
51348695016,bbg,61,15
51348726995,aba,222,153
51348743533,bgd,59,8
51348756589,cgf,199,104
51348770829,ddc,40,30
51348776983,dcb,54,276
51348794475,bcg,254,78
51348826039,eda,16,191
51348837720,gaf,164,57
51348840606,egc,212,64
51348843951,cga,111,225
51348844317,eec,52,285
51348849250,gdb,64,68
51348849300,eeb,127,114
51348852150,dbf,44,162
51348864167,ecg,248,22
51348884170,gdf,138,102
51348884465,ded,15,119
51348893481,edg,161,5
51348898143,dga,278,5
51348902732,fba,67,145
51348906654,gdf,139,108
51348951993,fca,182,244
51348976569,add,53,144
51348985730,acg,244,194
51349003039,ggf,228,228
51349012377,egd,244,94
51349019653,dec,79,346
51349034120,afg,120,140
51349062607,dbe,111,253
51349073637,dcc,15,198
51349076438,dfd,227,47
51349092985,cdf,48,167
51349096111,cag,26,140
51349114599,fdd,243,199
51349150181,dce,122,155
51349155636,bec,145,52
51349160731,geg,232,129
51349163042,bcd,113,166
51349168668,gcd,11,33
51349182790,efa,183,113
51349201848,ada,195,31
51349214548,ece,76,255
51349221860,bde,192,140
51349226905,gef,183,98
51349235865,cfc,56,90
51349238006,ggg,157,246
51349274448,fgd,158,42
51349282903,gfc,235,175
51349290758,ege,160,98
51349301414,bbd,95,199
51349334899,cbe,227,246
51349339886,acb,62,182
51349407931,fff,180,117
51349425324,dea,145,167
51349440285,efe,186,89
51349478902,bgd,88,7
51349483827,ffc,233,285
51349495681,fef,87,68
51349526278,bca,214,27
51349539541,dbc,136,59
51349540711,dae,260,38
51349544246,ecb,115,185
51349546378,bcb,195,5
51349558799,cge,138,136
51349580156,ecc,139,149
51349613375,gfb,261,91
51349636752,gdg,68,168
51349670014,aeg,294,15
51349677041,cbg,79,85
51349692519,aab,283,8
51349701992,afc,197,82
51349713818,egd,206,79
51349732719,abe,208,166
51349733974,ddd,13,97
51349743238,cef,21,105
51349746575,fed,80,19
51349749190,gcc,209,325
51349752526,deb,294,71
51349752658,bgg,276,182
51349806049,fgg,209,236
51349855931,dde,6,70
51349867899,bbc,6,171
51349873210,gfe,264,26
51349888253,cff,18,92
51349900783,fea,147,111
51349902590,dgg,61,136
51349902623,aad,110,13
51349911166,age,2,226
51349964327,aag,162,20
51349985087,dab,276,117
51349990402,gea,43,298
51349995206,bgb,296,97
51349998573,ebf,51,256
51350002349,baf,277,92
51350046305,fag,95,84
51350047474,bca,198,22
51350055929,aaf,85,494
51350058042,fga,188,70
51350065269,fcg,123,202
51350093409,gge,44,46
51350113244,adc,132,74
51350176846,fdg,150,80
51350178025,acf,70,20
51350193800,cbb,161,94
51350198301,beg,19,109
51350221280,gga,29,245
51350233170,dgg,223,114
51350235212,cbf,280,224
51350267210,ebg,247,42
51350278141,dae,275,33
51350299913,eea,88,183
51350307175,fff,139,117
51350334878,cfe,178,48
51350359044,ccb,200,44
51350359196,gba,229,292
51350372706,fcd,261,75
51350374566,adg,182,197
51350378921,eaf,46,115
51350405204,fbf,174,83
51350417995,bac,97,47
51350422400,ffd,176,5
51350444046,bfa,28,32
51350479089,dee,163,259
51350486025,daf,216,136
51350534832,dge,11,99
51350538731,dgd,274,73
51350541887,eed,132,19
51350549539,dgf,16,144
51350572724,afc,104,70
51350585689,gda,189,7
51350593706,fbe,177,235
51350598253,abd,94,131
51350599675,caa,180,228
51350602098,bed,116,249
51350625922,ede,141,5
51350644543,gbg,91,214
51350650707,cdc,248,149
51350659857,aeg,23,17
51350663693,bbf,9,185
51350664918,fcf,261,161
51350673719,cad,232,84
51350685868,cfg,147,154
51350707499,edf,123,195
51350715569,eab,50,162
51350734170,feg,51,43
51350779622,daf,239,110
51350788236,afg,12,121
51350792199,ggd,299,9
51350792303,efb,245,306
51350805321,cgg,32,83
51350821382,ffa,10,202
51350829205,egc,249,60
51350830500,caf,101,112
51350882112,ced,170,105
51350898298,cbc,14,120
51350913415,cbg,1,88
51350922323,gde,108,183
51350927007,def,33,179
51350930227,dcd,39,278
51350950086,aac,237,90
51350961810,egg,252,48
51350979178,faa,215,105
51350995377,egg,285,40
51351014637,ffg,144,172
51351021832,bfg,192,29
51351029795,cec,294,148
51351041374,ega,281,157
51351065521,eff,299,633
51351076667,caa,93,212
51351081859,dda,222,94
51351104253,fec,67,201
51351118741,dcf,23,181
51351120001,ddc,25,25
51351129916,dce,181,153
51351157052,cbd,281,244
51351162647,cgb,55,101
51351207516,ddc,242,20
51351218873,gbe,23,86
51351269552,gcf,83,103
51351280977,caf,267,125
51351301436,bcd,181,164
51351321196,fee,127,54
51351328718,gbf,34,52
51351332295,dbc,113,51
51351334280,dfe,51,250
51351334315,faf,142,58
51351344229,ebd,163,24
51351348793,cca,138,150
51351369458,cdc,1,137
51351370242,abf,181,186
51351386968,fdb,164,266
51351397793,cdd,280,33
51351432772,abc,171,75
51351433135,bdd,115,116
51351437886,aef,69,291
51351457881,ddf,151,51
51351466303,dfc,205,95
51351478037,acb,179,194
51351479053,ced,32,86
51351484900,gec,104,5
51351490576,gec,75,5
51351499108,gfc,221,145
51351502178,cba,274,208
51351504427,bdb,108,165
51351506966,gdd,274,151
51351507197,bae,2,38
51351527634,faa,288,116
51351563443,bba,171,462
51351565524,afg,276,136
51351601407,cgc,113,84
51351605117,bgc,106,222
51351626386,fda,38,79
51351628434,aae,261,244
51351631472,gac,8,162
51351648202,bfc,145,141
51351650521,gee,111,220
51351660009,cfa,162,27
51351661339,egf,83,10
51351706333,gbb,82,183
51351717411,fdb,124,300
51351724540,eac,25,162
51351728138,edb,118,237
51351768082,gaa,84,18
51351783431,deb,174,73
51351783951,aad,264,12
51351786814,gce,133,116
51351811560,cea,162,10
51351848375,eeb,215,94
51351854959,cce,298,47
51351884437,ddd,248,108
51351889537,dbd,110,25
51351896724,ccf,76,107
51351909299,bfb,33,90
51351911633,eca,57,137
51351920026,edc,267,27
51351945080,dde,89,74
51351948292,ffe,247,187
51351951082,ebb,63,470
51351961429,dge,295,85
51351961858,dfb,266,224
51351985309,fcf,157,177
51351991161,afb,101,296
51352005277,gfg,81,110
51352006826,bef,50,136
51352021133,bff,223,5
51352030553,gae,285,37
51352034576,cge,279,134
51352035224,fbc,286,258
51352046741,fca,108,273
51352050996,gca,247,105
51352051785,abg,210,200
51352082801,cfb,91,293
51352085143,fee,35,56
51352096243,cgc,207,98
51352107063,dbb,33,122
51352125870,bed,48,271
51352141986,cac,112,60
51352162712,efc,129,138
51352165942,feb,146,148
51352179838,acg,285,180
51352183677,aef,35,261
51352187081,fbg,206,133
51352207094,ebg,296,39
51352207193,ffb,222,236
51352272459,fce,212,63
51352287405,gfd,172,56
51352318414,fab,239,112
51352325385,bac,51,38
51352336493,acc,226,343
51352387585,acb,35,209
51352408480,aeb,215,79
51352416941,gdb,11,60
51352445011,cda,63,229
51352453722,ced,262,87
51352453987,gfa,92,24
51352473954,aea,236,64
51352488309,cgb,294,93
51352518592,agd,28,15
51352529151,beb,189,67
51352565468,afa,187,160
51352578697,dbf,113,136
51352583923,abf,291,180
51352596470,cde,234,240
51352634945,bad,127,89
51352642202,dcf,275,200
51352647468,fgf,162,137
51352665026,cdg,226,51
51352667429,dac,205,141
51352671372,gab,167,32
51352681816,dec,208,321
51352701156,adf,273,73
51352701807,edb,54,220
51352730170,egb,23,123
51352735736,acc,267,360
51352755137,gff,62,286
51352755953,ded,45,139
51352762358,egg,5,42
51352778842,fdc,120,133
51352805628,fce,148,60
51352852523,bcd,151,155
51352869270,gae,290,42
51352877629,aee,267,54
51352893069,bda,213,498
51352908113,fbf,258,97
51352967290,agg,21,113
51352969884,fcb,121,86
51352971949,gdg,52,173
51352998980,ebe,55,102
51353012323,ddc,11,22
51353018990,cab,195,178
51353039814,gef,91,110
51353065782,ecf,228,59
51353066736,fdc,90,158
51353074314,cea,188,9
51353082999,gdd,231,163
51353115550,cgf,254,107
51353117576,fda,123,91
51353126537,fff,93,138
51353129823,ebe,24,83
51353148074,bbb,200,257
51353162184,aga,12,310
51353168654,ada,236,33
51353169045,gcb,221,244
51353198326,bdf,186,87
51353199569,bad,109,79
51353203101,cae,256,251
51353238521,ged,106,38
51353242290,daf,140,102
51353248472,cee,229,299
51353280416,ace,162,5
51353287163,fgb,246,27
51353291674,fcc,147,91
51353354181,fea,232,125
51353357907,fab,93,95
51353371704,bff,228,5
51353408189,aca,109,92
51353412496,fef,112,58
51353431176,beg,77,100
51353431471,gbc,157,252
51353433200,fde,220,128
51353435444,aac,37,83
51353473318,acc,277,352
51353474438,ceg,193,236
51353475500,dba,278,464
51353480162,cab,156,147
51353492327,ebd,204,24
51353503655,bcc,109,260
51353505834,dcg,192,225
51353513254,fba,272,169
51353535236,bcb,236,5
51353545789,gbg,236,205
51353552472,fgb,136,21
51353564383,cea,133,10
51353577453,ggg,213,238
51353611330,cbf,8,264
51353613179,afd,231,7
51353616384,bab,90,175
51353635655,abf,127,214
51353646718,geb,37,47
51353678442,eba,228,94
51353728082,agd,213,15
51353733711,efd,295,85
51353735861,fcd,150,75
51353779189,bdc,67,216
51353789509,baf,167,78
51353791824,cdg,89,56
51353798035,adc,83,82
51353818623,fce,282,55
51353823967,eae,155,9
51353828938,bbe,279,81
51353833909,adf,264,70
51353848443,fcb,108,69
51353867496,bab,94,166
51353868010,gfe,130,22
51353868221,ade,143,139
51353875829,beg,265,108
51353880336,ced,163,92
51353912750,bde,245,140
51353955830,ccc,35,210
51353966762,eca,148,146
51354003799,gdd,263,176
51354006679,agf,166,175
51354023297,bba,290,425
51354032256,dbc,288,54
51354033887,dcc,46,225
51354041449,bec,195,42
51354045267,ddg,172,203
51354046231,eda,288,215
51354092154,gfb,18,107
51354092709,abb,175,183
51354115434,cbg,102,90
51354117247,fbf,234,96
51354143509,eee,67,43
51354148189,add,164,152
51354148457,cad,65,97
51354164249,gdf,188,123
51354242187,bge,83,285
51354251958,fga,177,78
51354257931,fca,98,278
51354259780,age,172,207
51354261370,agd,135,16
51354287366,dfa,261,28
51354311368,aeg,93,15
51354315362,dfg,263,65
51354329053,eda,180,227
51354341818,bgc,251,204
51354348914,dce,270,140
51354351596,add,149,179
51354356285,dga,161,5
51354375673,dff,225,29
51354393847,ada,87,32
51354398950,fdg,54,80
51354404296,dba,288,380
51354408576,bae,77,39
51354412595,fbb,296,17
51354427165,cce,148,45
51354429859,bgc,39,173
51354437008,adb,40,183
51354446466,aca,53,77
51354448967,gcf,239,116
51354469349,aae,158,207
51354480771,dff,28,24
51354492046,adf,229,70
51354515804,dcd,77,227
51354530038,ccd,125,35
51354536375,agd,6,15
51354538885,gag,279,134
51354543724,afg,39,137
51354555568,dag,227,68
51354555966,cdb,148,228
51354589400,fde,298,104
51354623198,gbe,218,84
51354654791,cbc,291,123
51354658341,eec,231,313
51354671533,ebc,40,80
51354671682,eff,190,595
51354678777,edd,276,59
51354699047,bbg,203,12
51354706428,fgc,273,180
51354724951,bea,269,196
51354731120,fad,299,137
51354744309,dbe,135,225
51354780493,eaa,162,108
51354791285,deg,166,52
51354794665,adg,206,163
51354800252,aaa,212,137
51354807426,aff,288,306
51354822682,dge,90,87
51354823287,eee,197,36
51354849486,ege,101,102
51354871627,agb,262,25
51354874359,ggf,214,241
51354874641,bce,147,83
51354891219,eaf,83,134
51354920503,ded,259,132
51354934986,eba,126,87
51354941604,bbf,111,199
51354951230,baa,22,293
51354973879,bbd,223,204
51355008770,fac,116,312
51355013617,cgd,282,150
51355058491,cag,92,158
51355058786,gda,299,6
51355069193,gcd,203,27
51355071491,dbd,286,27
51355073875,daa,34,127
51355079400,cda,131,270
51355088286,cdb,13,205
51355111272,gee,1,255
51355114450,add,273,205
51355127109,gbe,279,71
51355131452,cga,97,265
51355196609,bec,164,37
51355199494,bfe,245,224
51355207959,bgc,203,197
51355210160,efg,151,78
51355228780,cae,103,271
51355236200,aec,11,76
51355252853,dga,186,5
